animal,date,session_type,session_dprime,session_hit_rate,histology_fallback,stimulus,trials,n_mouse_go,n_gt_go,n_acx_go,n_ofc_go,p_mouse_go,p_gt_go,p_acx_go,p_ofc_go,error_trials_only,n_behavior_match,p_behavior_match,odds_behavior_match,models_agree_only,agreement_state,condition,acx_pred,n_condition,n_mouse_nogo,p_mouse_nogo,n_gt_nogo,p_gt_nogo,ofc_pred
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.9491220452647464,18.0,9.0,18.0,12.0,11.0,0.5,1.0,0.6666666666666666,0.6111111111111112,False,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,2.121,18.0,10.0,18.0,8.0,15.0,0.5555555555555556,1.0,0.4444444444444444,0.8333333333333334,False,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,12.0,0.0,12.0,4.0,10.0,0.0,1.0,0.3333333333333333,0.8333333333333334,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.769344846128565,9.0,0.0,9.0,5.0,8.0,0.0,1.0,0.5555555555555556,0.8888888888888888,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.837187400657122,10.0,0.0,10.0,7.0,3.0,0.0,1.0,0.7,0.3,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.9110124638462896,11.0,0.0,11.0,5.0,5.0,0.0,1.0,0.45454545454545453,0.45454545454545453,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.07876684098121,9.0,9.0,0.0,5.0,6.0,1.0,0.0,0.5555555555555556,0.6666666666666666,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.1738949211927685,15.0,15.0,0.0,9.0,10.0,1.0,0.0,0.6,0.6666666666666666,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.27741160893374,16.0,16.0,0.0,11.0,12.0,1.0,0.0,0.6875,0.75,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.390056630435602,7.0,7.0,0.0,3.0,4.0,1.0,0.0,0.42857142857142855,0.5714285714285714,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.64602248543222,11.0,0.0,11.0,7.0,4.0,0.0,1.0,0.6363636363636364,0.36363636363636365,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.7911724409886975,14.0,0.0,14.0,8.0,7.0,0.0,1.0,0.5714285714285714,0.5,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.9491220452647464,9.0,0.0,9.0,4.0,6.0,0.0,1.0,0.4444444444444444,0.6666666666666666,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,2.121,8.0,0.0,8.0,2.0,7.0,0.0,1.0,0.25,0.875,True,,,,,,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,9.0,,,,,,,,,,3.0,0.3333333333333333,0.49999999999999994,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.769344846128565,10.0,,,,,,,,,,4.0,0.4,0.6666666666666667,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.837187400657122,11.0,,,,,,,,,,6.0,0.5454545454545454,1.1999999999999997,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.9110124638462896,8.0,,,,,,,,,,6.0,0.75,3.0,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.07876684098121,20.0,,,,,,,,,,6.0,0.3,0.4285714285714286,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.1738949211927685,18.0,,,,,,,,,,7.0,0.3888888888888889,0.6363636363636364,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.27741160893374,23.0,,,,,,,,,,11.0,0.4782608695652174,0.9166666666666667,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.390056630435602,17.0,,,,,,,,,,4.0,0.23529411764705882,0.3076923076923077,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.64602248543222,7.0,,,,,,,,,,4.0,0.5714285714285714,1.3333333333333333,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.7911724409886975,12.0,,,,,,,,,,6.0,0.5,1.0,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.9491220452647464,7.0,,,,,,,,,,5.0,0.7142857142857143,2.5,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,2.121,7.0,,,,,,,,,,5.0,0.7142857142857143,2.5,True,Models agree (pooled),,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,6.0,,,,,,,,,,2.0,0.3333333333333333,0.49999999999999994,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.769344846128565,4.0,,,,,,,,,,2.0,0.5,1.0,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.769344846128565,2.0,,,,,,,,,,2.0,1.0,,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.837187400657122,5.0,,,,,,,,,,2.0,0.4,0.6666666666666667,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.837187400657122,1.0,,,,,,,,,,1.0,1.0,,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.9110124638462896,3.0,,,,,,,,,,3.0,1.0,,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.9110124638462896,2.0,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.07876684098121,7.0,,,,,,,,,,2.0,0.2857142857142857,0.39999999999999997,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.07876684098121,2.0,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.1738949211927685,5.0,,,,,,,,,,4.0,0.8,4.000000000000001,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.1738949211927685,3.0,,,,,,,,,,1.0,0.3333333333333333,0.49999999999999994,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.27741160893374,9.0,,,,,,,,,,4.0,0.4444444444444444,0.7999999999999999,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.27741160893374,5.0,,,,,,,,,,5.0,1.0,,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.390056630435602,6.0,,,,,,,,,,1.0,0.16666666666666666,0.19999999999999998,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.390056630435602,3.0,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.64602248543222,3.0,,,,,,,,,,1.0,0.3333333333333333,0.49999999999999994,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.64602248543222,1.0,,,,,,,,,,1.0,1.0,,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.7911724409886975,3.0,,,,,,,,,,1.0,0.3333333333333333,0.49999999999999994,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.7911724409886975,2.0,,,,,,,,,,2.0,1.0,,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.9491220452647464,3.0,,,,,,,,,,3.0,1.0,,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.9491220452647464,1.0,,,,,,,,,,1.0,1.0,,True,Both No-Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,2.121,3.0,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both Go,,,,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,2.121,1.0,,,,,,,,,,1.0,1.0,,True,Both No-Go,,,,,,,,
G5A1,16/7,(Novice) 2b Categorization,,,False,,,18.0,23.0,,,0.35294117647058826,0.45098039215686275,,,,,,,,,OFC=Go,,51.0,33.0,0.6470588235294118,28.0,0.5490196078431373,1.0
G5A1,16/7,(Novice) 2b Categorization,,,False,,,13.0,18.0,,,0.41935483870967744,0.5806451612903226,,,,,,,,,OFC=No-Go,,31.0,18.0,0.5806451612903226,13.0,0.41935483870967744,0.0
G5A3,17/7,(Novice) 2b Categorization,,,False,0.7070000000000001,19.0,6.0,19.0,10.0,12.0,0.3157894736842105,1.0,0.5263157894736842,0.631578947368421,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.769344846128565,19.0,9.0,19.0,14.0,11.0,0.47368421052631576,1.0,0.7368421052631579,0.5789473684210527,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.837187400657122,18.0,6.0,18.0,9.0,9.0,0.3333333333333333,1.0,0.5,0.5,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.9110124638462896,19.0,6.0,19.0,11.0,10.0,0.3157894736842105,1.0,0.5789473684210527,0.5263157894736842,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.07876684098121,37.0,12.0,0.0,23.0,20.0,0.32432432432432434,0.0,0.6216216216216216,0.5405405405405406,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.1738949211927685,38.0,14.0,0.0,29.0,25.0,0.3684210526315789,0.0,0.7631578947368421,0.6578947368421053,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.27741160893374,37.0,12.0,0.0,23.0,24.0,0.32432432432432434,0.0,0.6216216216216216,0.6486486486486487,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.390056630435602,37.0,8.0,0.0,24.0,26.0,0.21621621621621623,0.0,0.6486486486486487,0.7027027027027027,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.64602248543222,18.0,6.0,18.0,10.0,11.0,0.3333333333333333,1.0,0.5555555555555556,0.6111111111111112,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.7911724409886975,19.0,6.0,19.0,12.0,11.0,0.3157894736842105,1.0,0.631578947368421,0.5789473684210527,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.9491220452647464,19.0,5.0,19.0,13.0,10.0,0.2631578947368421,1.0,0.6842105263157895,0.5263157894736842,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,2.121,19.0,9.0,19.0,14.0,11.0,0.47368421052631576,1.0,0.7368421052631579,0.5789473684210527,False,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.7070000000000001,13.0,0.0,13.0,6.0,9.0,0.0,1.0,0.46153846153846156,0.6923076923076923,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.769344846128565,10.0,0.0,10.0,8.0,6.0,0.0,1.0,0.8,0.6,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.837187400657122,12.0,0.0,12.0,7.0,8.0,0.0,1.0,0.5833333333333334,0.6666666666666666,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.9110124638462896,13.0,0.0,13.0,9.0,7.0,0.0,1.0,0.6923076923076923,0.5384615384615384,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.07876684098121,12.0,12.0,0.0,6.0,6.0,1.0,0.0,0.5,0.5,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.1738949211927685,14.0,14.0,0.0,11.0,9.0,1.0,0.0,0.7857142857142857,0.6428571428571429,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.27741160893374,12.0,12.0,0.0,4.0,10.0,1.0,0.0,0.3333333333333333,0.8333333333333334,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.390056630435602,8.0,8.0,0.0,3.0,5.0,1.0,0.0,0.375,0.625,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.64602248543222,12.0,0.0,12.0,6.0,8.0,0.0,1.0,0.5,0.6666666666666666,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.7911724409886975,13.0,0.0,13.0,8.0,8.0,0.0,1.0,0.6153846153846154,0.6153846153846154,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.9491220452647464,14.0,0.0,14.0,8.0,8.0,0.0,1.0,0.5714285714285714,0.5714285714285714,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,2.121,10.0,0.0,10.0,6.0,5.0,0.0,1.0,0.6,0.5,True,,,,,,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.7070000000000001,11.0,,,,,,,,,,5.0,0.45454545454545453,0.8333333333333334,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.769344846128565,10.0,,,,,,,,,,4.0,0.4,0.6666666666666667,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.837187400657122,8.0,,,,,,,,,,1.0,0.125,0.14285714285714285,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.9110124638462896,6.0,,,,,,,,,,1.0,0.16666666666666666,0.19999999999999998,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.07876684098121,16.0,,,,,,,,,,5.0,0.3125,0.45454545454545453,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.1738949211927685,18.0,,,,,,,,,,7.0,0.3888888888888889,0.6363636363636364,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.27741160893374,16.0,,,,,,,,,,5.0,0.3125,0.45454545454545453,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.390056630435602,21.0,,,,,,,,,,4.0,0.19047619047619047,0.23529411764705882,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.64602248543222,7.0,,,,,,,,,,3.0,0.42857142857142855,0.75,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.7911724409886975,10.0,,,,,,,,,,4.0,0.4,0.6666666666666667,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.9491220452647464,10.0,,,,,,,,,,5.0,0.5,1.0,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,2.121,6.0,,,,,,,,,,5.0,0.8333333333333334,5.000000000000002,True,Models agree (pooled),,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.7070000000000001,5.0,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.7070000000000001,1.0,,,,,,,,,,0.0,0.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.769344846128565,3.0,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.837187400657122,3.0,,,,,,,,,,0.0,0.0,,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.837187400657122,1.0,,,,,,,,,,0.0,0.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,0.9110124638462896,1.0,,,,,,,,,,0.0,0.0,,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.07876684098121,8.0,,,,,,,,,,2.0,0.25,0.3333333333333333,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.07876684098121,3.0,,,,,,,,,,0.0,0.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.1738949211927685,8.0,,,,,,,,,,4.0,0.5,1.0,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.1738949211927685,1.0,,,,,,,,,,1.0,1.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.27741160893374,6.0,,,,,,,,,,2.0,0.3333333333333333,0.49999999999999994,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.27741160893374,1.0,,,,,,,,,,0.0,0.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.390056630435602,7.0,,,,,,,,,,2.0,0.2857142857142857,0.39999999999999997,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.390056630435602,4.0,,,,,,,,,,0.0,0.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.64602248543222,2.0,,,,,,,,,,0.0,0.0,,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.7911724409886975,3.0,,,,,,,,,,0.0,0.0,,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.7911724409886975,2.0,,,,,,,,,,2.0,1.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.9491220452647464,2.0,,,,,,,,,,1.0,0.5,1.0,True,Both Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,1.9491220452647464,1.0,,,,,,,,,,1.0,1.0,,True,Both No-Go,,,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,2.121,3.0,,,,,,,,,,3.0,1.0,,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,30.0,18.0,30.0,17.0,16.0,0.6,1.0,0.5666666666666667,0.5333333333333333,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7890990840419705,29.0,14.0,29.0,17.0,16.0,0.4827586206896552,1.0,0.5862068965517241,0.5517241379310345,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.8807317743081708,29.0,18.0,29.0,21.0,20.0,0.6206896551724138,1.0,0.7241379310344828,0.6896551724137931,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.2245599209511964,58.0,24.0,0.0,23.0,35.0,0.41379310344827586,0.0,0.39655172413793105,0.603448275862069,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.3667597057667562,59.0,21.0,0.0,21.0,32.0,0.3559322033898305,0.0,0.3559322033898305,0.5423728813559322,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.5254721809420373,58.0,5.0,0.0,12.0,41.0,0.08620689655172414,0.0,0.20689655172413793,0.7068965517241379,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.7026148524934492,29.0,10.0,29.0,10.0,19.0,0.3448275862068966,1.0,0.3448275862068966,0.6551724137931034,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.9003278933222565,29.0,13.0,29.0,20.0,21.0,0.4482758620689655,1.0,0.6896551724137931,0.7241379310344828,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,2.121,29.0,12.0,29.0,27.0,23.0,0.41379310344827586,1.0,0.9310344827586207,0.7931034482758621,False,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,12.0,0.0,12.0,6.0,7.0,0.0,1.0,0.5,0.5833333333333334,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7890990840419705,15.0,0.0,15.0,9.0,9.0,0.0,1.0,0.6,0.6,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.8807317743081708,11.0,0.0,11.0,8.0,7.0,0.0,1.0,0.7272727272727273,0.6363636363636364,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.2245599209511964,24.0,24.0,0.0,10.0,11.0,1.0,0.0,0.4166666666666667,0.4583333333333333,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.3667597057667562,21.0,21.0,0.0,9.0,12.0,1.0,0.0,0.42857142857142855,0.5714285714285714,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.5254721809420373,5.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.7026148524934492,19.0,0.0,19.0,7.0,12.0,0.0,1.0,0.3684210526315789,0.631578947368421,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.9003278933222565,16.0,0.0,16.0,9.0,12.0,0.0,1.0,0.5625,0.75,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,2.121,17.0,0.0,17.0,16.0,12.0,0.0,1.0,0.9411764705882353,0.7058823529411765,True,,,,,,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,19.0,,,,,,,,,,10.0,0.5263157894736842,1.111111111111111,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7890990840419705,14.0,,,,,,,,,,6.0,0.42857142857142855,0.75,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.8807317743081708,20.0,,,,,,,,,,12.0,0.6,1.4999999999999998,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.2245599209511964,28.0,,,,,,,,,,11.0,0.39285714285714285,0.6470588235294117,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.3667597057667562,32.0,,,,,,,,,,19.0,0.59375,1.4615384615384615,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.5254721809420373,25.0,,,,,,,,,,15.0,0.6,1.4999999999999998,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.7026148524934492,12.0,,,,,,,,,,6.0,0.5,1.0,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.9003278933222565,16.0,,,,,,,,,,9.0,0.5625,1.2857142857142858,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,2.121,21.0,,,,,,,,,,10.0,0.47619047619047616,0.909090909090909,True,Models agree (pooled),,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,4.0,,,,,,,,,,3.0,0.75,3.0,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,4.0,,,,,,,,,,2.0,0.5,1.0,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7890990840419705,3.0,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.7890990840419705,3.0,,,,,,,,,,1.0,0.3333333333333333,0.49999999999999994,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.8807317743081708,4.0,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,0.8807317743081708,5.0,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.2245599209511964,11.0,,,,,,,,,,4.0,0.36363636363636365,0.5714285714285715,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.2245599209511964,4.0,,,,,,,,,,2.0,0.5,1.0,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.3667597057667562,12.0,,,,,,,,,,7.0,0.5833333333333334,1.4000000000000001,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.3667597057667562,6.0,,,,,,,,,,4.0,0.6666666666666666,1.9999999999999998,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.5254721809420373,9.0,,,,,,,,,,5.0,0.5555555555555556,1.2500000000000002,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.5254721809420373,2.0,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.7026148524934492,5.0,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.7026148524934492,4.0,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.9003278933222565,6.0,,,,,,,,,,3.0,0.5,1.0,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,1.9003278933222565,3.0,,,,,,,,,,3.0,1.0,,True,Both No-Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,2.121,6.0,,,,,,,,,,4.0,0.6666666666666666,1.9999999999999998,True,Both Go,,,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,2.121,6.0,,,,,,,,,,3.0,0.5,1.0,True,Both No-Go,,,,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,,,91.0,98.0,,,0.457286432160804,0.49246231155778897,,,,,,,,,OFC=Go,,199.0,108.0,0.542713567839196,101.0,0.507537688442211,1.0
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,,,69.0,77.0,,,0.45695364238410596,0.5099337748344371,,,,,,,,,OFC=No-Go,,151.0,82.0,0.543046357615894,74.0,0.4900662251655629,0.0
G7A1,28/10/2025,(Novice) FRA,,,False,0.7070000000000001,30.0,9.0,30.0,15.0,16.0,0.3,1.0,0.5,0.5333333333333333,False,,,,,,,,,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,0.7890990840419705,29.0,11.0,29.0,15.0,11.0,0.3793103448275862,1.0,0.5172413793103449,0.3793103448275862,False,,,,,,,,,,,,,
